CI 0066,2022-03-08,2022,3,8
CI 0067,2022-03-09,2022,3,9
CI 0068,2022-03-10,2022,3,10
CI 0069,2022-03-11,2022,3,11
CI 0070,2022-03-12,2022,3,12
CI 0071,2022-03-13,2022,3,13
CI 0072,2022-03-14,2022,3,14
CI 0073,2022-03-15,2022,3,15
CI 0074,2022-03-16,2022,3,16
CI 0075,2022-03-17,2022,3,17
CI 0076,2022-03-18,2022,3,18
CI 0077,2022-03-19,2022,3,19
CI 0078,2022-03-20,2022,3,20
CI 0079,2022-03-21,2022,3,21
CI 0080,2022-03-22,2022,3,22
CI 0081,2022-03-23,2022,3,23
CI 0082,2022-03-24,2022,3,24
CI 0083,2022-03-25,2022,3,25
CI 0084,2022-03-26,2022,3,26
CI 0085,2022-03-27,2022,3,27
CI 0086,2022-03-28,2022,3,28
CI 0087,2022-03-29,2022,3,29
CI 0088,2022-03-30,2022,3,30
CI 0089,2022-03-31,2022,3,31
CI 0090,2022-04-01,2022,4,1
CI 0091,2022-04-02,2022,4,2
CI 0092,2022-04-03,2022,4,3
CI 0093,2022-04-04,2022,4,4
CI 0094,2022-04-05,2022,4,5
CI 0095,2022-04-06,2022,4,6
CI 0096,2022-04-07,2022,4,7
CI 0097,2022-04-08,2022,4,8
CI 0098,2022-04-09,2022,4,9
CI 0099,2022-04-10,2022,4,10
CI 0100,2022-04-11,2022,4,11
CI 0101,2022-04-12,2022,4,12
CI 0102,2022-04-13,2022,4,13
CI 0103,2022-04-14,2022,4,14
CI 0104,2022-04-15,2022,4,15
CI 0105,2022-04-16,2022,4,16
CI 0106,2022-04-17,2022,4,17
CI 0107,2022-04-18,2022,4,18
CI 0108,2022-04-19,2022,4,19
CI 0109,2022-04-20,2022,4,20
CI 0110,2022-04-21,2022,4,21
CI 0111,2022-04-22,2022,4,22
CI 0112,2022-04-23,2022,4,23
CI 0113,2022-04-24,2022,4,24
CI 0114,2022-04-25,2022,4,25
CI 0115,2022-04-26,2022,4,26
CI 0116,2022-04-27,2022,4,27
CI 0117,2022-04-28,2022,4,28
CI 0118,2022-04-29,2022,4,29
CI 0119,2022-04-30,2022,4,30
CI 0120,2022-05-01,2022,5,1
CI 0121,2022-05-02,2022,5,2
CI 0122,2022-05-03,2022,5,3
CI 0123,2022-05-04,2022,5,4
CI 0124,2022-05-05,2022,5,5
CI 0125,2022-05-06,2022,5,6
CI 0126,2022-05-07,2022,5,7
CI 0127,2022-05-08,2022,5,8
CI 0128,2022-05-09,2022,5,9
CI 0129,2022-05-10,2022,5,10
CI 0130,2022-05-11,2022,5,11
CI 0131,2022-05-12,2022,5,12
CI 0132,2022-05-13,2022,5,13
CI 0133,2022-05-14,2022,5,14
CI 0134,2022-05-15,2022,5,15
CI 0135,2022-05-16,2022,5,16
CI 0136,2022-05-17,2022,5,17
CI 0137,2022-05-18,2022,5,18
CI 0138,2022-05-19,2022,5,19
CI 0139,2022-05-20,2022,5,20
CI 0140,2022-05-21,2022,5,21
CI 0141,2022-05-22,2022,5,22
CI 0142,2022-05-23,2022,5,23
CI 0143,2022-05-24,2022,5,24
CI 0144,2022-05-25,2022,5,25
CI 0145,2022-05-26,2022,5,26
CI 0146,2022-05-27,2022,5,27
CI 0147,2022-05-28,2022,5,28
CI 0148,2022-05-29,2022,5,29
CI 0149,2022-05-30,2022,5,30
CI 0150,2022-05-31,2022,5,31
CI 0151,2022-06-01,2022,6,1
CI 0152,2022-06-03,2022,6,3
CI 0153,2022-06-04,2022,6,4
CI 0154,2022-06-05,2022,6,5
CI 0155,2022-06-06,2022,6,6
CI 0156,2022-06-07,2022,6,7
CI 0157,2022-06-08,2022,6,8
CI 0158,2022-06-09,2022,6,9
CI 0159,2022-06-10,2022,6,10
CI 0160,2022-06-11,2022,6,11
CI 0161,2022-06-12,2022,6,12
CI 0162,2022-06-13,2022,6,13
CI 0163,2022-06-14,2022,6,14
CI 0164,2022-06-15,2022,6,15
CI 0165,2022-06-16,2022,6,16
CI 0166,2022-06-17,2022,6,17
CI 0167,2022-06-19,2022,6,19
CI 0168,2022-06-20,2022,6,20
CI 0169,2022-06-21,2022,6,21
CI 0170,2022-06-22,2022,6,22
CI 0171,2022-06-23,2022,6,23
CI 0172,2022-06-24,2022,6,24
CI 0173,2022-06-25,2022,6,25
CI 0174,2022-06-26,2022,6,26
CI 0175,2022-06-27,2022,6,27
CI 0176,2022-06-28,2022,6,28
CI 0177,2022-06-29,2022,6,29
CI 0178,2022-06-30,2022,6,30
CI 0179,2022-07-01,2022,7,1
CI 0180,2022-07-02,2022,7,2
CI 0181,2022-07-03,2022,7,3
CI 0182,2022-07-04,2022,7,4
CI 0183,2022-07-05,2022,7,5
CI 0184,2022-07-06,2022,7,6
CI 0185,2022-07-07,2022,7,7
CI 0186,2022-07-08,2022,7,8
CI 0187,2022-07-09,2022,7,9
CI 0188,2022-07-10,2022,7,10
CI 0189,2022-07-11,2022,7,11
CI 0190,2022-07-12,2022,7,12
CI 0191,2022-07-13,2022,7,13
CI 0192,2022-07-14,2022,7,14
CI 0193,2022-07-15,2022,7,15
CI 0194,2022-07-16,2022,7,16
CI 0195,2022-07-17,2022,7,17
CI 0196,2022-07-18,2022,7,18
CI 0197,2022-07-19,2022,7,19
CI 0198,2022-07-20,2022,7,20
CI 0199,2022-07-21,2022,7,21
CI 0200,2022-07-22,2022,7,22
CI 0201,2022-07-23,2022,7,23
CI 0202,2022-07-24,2022,7,24
CI 0203,2022-07-25,2022,7,25
CI 0204,2022-07-26,2022,7,26
CI 0205,2022-07-27,2022,7,27
CI 0206,2022-07-28,2022,7,28
CI 0207,2022-07-29,2022,7,29
CI 0208,2022-07-30,2022,7,30
CI 0209,2022-07-31,2022,7,31
CI 0210,2022-08-01,2022,8,1
CI 0211,2022-08-02,2022,8,2
CI 0212,2022-08-03,2022,8,3
CI 0213,2022-08-04,2022,8,4
CI 0214,2022-08-05,2022,8,5
CI 0215,2022-08-06,2022,8,6
CI 0216,2022-08-07,2022,8,7
CI 0217,2022-08-08,2022,8,8
CI 0218,2022-08-09,2022,8,9
CI 0219,2022-08-10,2022,8,10
CI 0220,2022-08-11,2022,8,11
CI 0221,2022-08-12,2022,8,12
CI 0222,2022-08-13,2022,8,13
CI 0223,2022-08-14,2022,8,14
CI 0224,2022-08-15,2022,8,15
CI 0225,2022-08-16,2022,8,16
CI 0226,2022-08-17,2022,8,17
CI 0227,2022-08-18,2022,8,18
CI 0228,2022-08-19,2022,8,19
CI 0229,2022-08-20,2022,8,20
CI 0230,2022-08-21,2022,8,21
CI 0231,2022-08-22,2022,8,22
CI 0232,2022-08-23,2022,8,23
CI 0233,2022-08-24,2022,8,24
CI 0234,2022-08-25,2022,8,25
CI 0235,2022-08-26,2022,8,26
CI 0236,2022-08-27,2022,8,27
CI 0237,2022-08-28,2022,8,28
CI 0238,2022-08-29,2022,8,29
CI 0239,2022-08-30,2022,8,30
CI 0240,2022-08-31,2022,8,31
CI 0241,2022-09-01,2022,9,1
CI 0242,2022-09-02,2022,9,2
CI 0243,2022-09-03,2022,9,3
CI 0244,2022-09-04,2022,9,4
CI 0245,2022-09-05,2022,9,5
CI 0246,2022-09-06,2022,9,6
CI 0247,2022-09-07,2022,9,7
CI 0248,2022-09-08,2022,9,8
CI 0249,2022-09-09,2022,9,9
CI 0250,2022-09-10,2022,9,10
CI 0251,2022-09-11,2022,9,11
CI 0252,2022-09-12,2022,9,12
CI 0253,2022-09-13,2022,9,13
CI 0254,2022-09-14,2022,9,14
CI 0255,2022-09-15,2022,9,15
CI 0256,2022-09-16,2022,9,16
CI 0257,2022-09-17,2022,9,17
CI 0258,2022-09-18,2022,9,18
CI 0259,2022-09-19,2022,9,19
CI 0260,2022-09-20,2022,9,20
CI 0261,2022-09-21,2022,9,21
CI 0262,2022-09-22,2022,9,22
CI 0263,2022-09-23,2022,9,23
CI 0264,2022-09-24,2022,9,24
CI 0265,2022-09-25,2022,9,25
CI 0266,2022-09-26,2022,9,26
CI 0267,2022-09-27,2022,9,27
CI 0268,2022-09-28,2022,9,28
CI 0269,2022-09-29,2022,9,29
CI 0270,2022-09-30,2022,9,30
CI 0271,2022-10-01,2022,10,1
CI 0272,2022-10-02,2022,10,2
CI 0273,2022-10-03,2022,10,3
CI 0274,2022-10-04,2022,10,4
CI 0275,2022-10-05,2022,10,5
CI 0276,2022-10-06,2022,10,6
CI 0277,2022-10-07,2022,10,7
CI 0278,2022-10-08,2022,10,8
CI 0279,2022-10-09,2022,10,9
CI 0280,2022-10-10,2022,10,10
CI 0281,2022-10-11,2022,10,11
CI 0282,2022-10-12,2022,10,12
CI 0283,2022-10-13,2022,10,13
CI 0284,2022-10-14,2022,10,14
CI 0285,2022-10-15,2022,10,15
CI 0286,2022-10-16,2022,10,16
CI 0287,2022-10-17,2022,10,17
CI 0288,2022-10-18,2022,10,18
CI 0289,2022-10-19,2022,10,19
CI 0290,2022-10-20,2022,10,20
CI 0291,2022-10-21,2022,10,21
CI 0292,2022-10-22,2022,10,22
CI 0293,2022-10-23,2022,10,23
CI 0294,2022-10-24,2022,10,24
CI 0295,2022-10-25,2022,10,25
CI 0296,2022-10-26,2022,10,26
CI 0297,2022-10-27,2022,10,27
CI 0298,2022-10-28,2022,10,28
CI 0299,2022-10-29,2022,10,29
CI 0300,2022-10-30,2022,10,30
CI 0301,2022-10-31,2022,10,31
CI 0302,2022-11-01,2022,11,1
CI 0303,2022-11-02,2022,11,2
CI 0304,2022-11-03,2022,11,3
CI 0305,2022-11-04,2022,11,4
CI 0306,2022-11-05,2022,11,5
CI 0307,2022-11-06,2022,11,6
CI 0308,2022-11-07,2022,11,7
CI 0309,2022-11-08,2022,11,8
CI 0310,2022-11-09,2022,11,9
CI 0311,2022-11-10,2022,11,10
CI 0312,2022-11-11,2022,11,11
CI 0313,2022-11-12,2022,11,12
CI 0314,2022-11-13,2022,11,13
CI 0315,2022-11-15,2022,11,15
CI 0316,2022-11-16,2022,11,16
CI 0317,2022-11-17,2022,11,17
CI 0318,2022-11-18,2022,11,18
CI 0319,2022-11-19,2022,11,19
CI 0320,2022-11-20,2022,11,20
CI 0321,2022-11-21,2022,11,21
CI 0322,2022-11-22,2022,11,22
CI 0323,2022-11-23,2022,11,23
CI 0324,2022-11-24,2022,11,24
CI 0325,2022-11-25,2022,11,25
CI 0326,2022-11-26,2022,11,26
CI 0327,2022-11-27,2022,11,27
CI 0328,2022-11-28,2022,11,28
CI 0329,2022-11-29,2022,11,29
CI 0330,2022-11-30,2022,11,30
CI 0331,2022-12-01,2022,12,1
CI 0332,2022-12-02,2022,12,2
CI 0333,2022-12-03,2022,12,3
CI 0334,2022-12-04,2022,12,4
CI 0335,2022-12-05,2022,12,5
CI 0336,2022-12-06,2022,12,6
CI 0337,2022-12-07,2022,12,7
CI 0338,2022-12-08,2022,12,8
CI 0339,2022-12-09,2022,12,9
CI 0340,2022-12-10,2022,12,10
CI 0341,2022-12-11,2022,12,11
CI 0342,2022-12-12,2022,12,12
CI 0343,2022-12-13,2022,12,13
CI 0344,2022-12-14,2022,12,14
CI 0345,2022-12-15,2022,12,15
CI 0346,2022-12-16,2022,12,16
CI 0347,2022-12-17,2022,12,17
CI 0348,2022-12-18,2022,12,18
CI 0349,2022-12-19,2022,12,19
CI 0350,2022-12-20,2022,12,20
CI 0351,2022-12-21,2022,12,21
CI 0352,2022-12-22,2022,12,22
CI 0353,2022-12-23,2022,12,23
CI 0354,2022-12-24,2022,12,24
CI 0355,2022-12-25,2022,12,25
CI 0356,2022-12-26,2022,12,26
CI 0357,2022-12-27,2022,12,27
CI 0358,2022-12-28,2022,12,28
CI 0359,2022-12-29,2022,12,29
CI 0360,2022-12-30,2022,12,30
CI 0361,2023-01-01,2023,1,1
CI 0362,2023-01-02,2023,1,2
CI 0363,2023-01-03,2023,1,3
CI 0364,2023-01-04,2023,1,4
CI 0365,2023-01-05,2023,1,5
CI 0366,2023-01-06,2023,1,6
CI 0367,2023-01-07,2023,1,7
CI 0368,2023-01-08,2023,1,8
CI 0369,2023-01-10,2023,1,10
CI 0370,2023-01-11,2023,1,11
CI 0371,2023-01-12,2023,1,12
CI 0372,2023-01-13,2023,1,13
CI 0373,2023-01-14,2023,1,14
CI 0374,2023-01-16,2023,1,16
CI 0375,2023-01-17,2023,1,17
CI 0376,2023-01-18,2023,1,18
CI 0377,2023-01-19,2023,1,19
CI 0378,2023-01-20,2023,1,20
CI 0379,2023-01-21,2023,1,21
CI 0380,2023-01-22,2023,1,22
CI 0381,2023-01-23,2023,1,23
CI 0382,2023-01-24,2023,1,24
CI 0383,2023-01-25,2023,1,25
CI 0384,2023-01-26,2023,1,26
CI 0385,2023-01-27,2023,1,27
CI 0386,2023-01-28,2023,1,28
CI 0387,2023-01-29,2023,1,29
CI 0388,2023-01-30,2023,1,30
CI 0389,2023-01-31,2023,1,31
CI 0390,2023-02-01,2023,2,1
CI 0391,2023-02-02,2023,2,2
CI 0392,2023-02-03,2023,2,3
CI 0393,2023-02-04,2023,2,4
CI 0394,2023-02-05,2023,2,5
CI 0395,2023-02-06,2023,2,6
CI 0396,2023-02-07,2023,2,7
CI 0397,2023-02-08,2023,2,8
CI 0398,2023-02-09,2023,2,9
CI 0399,2023-02-10,2023,2,10
CI 0400,2023-02-11,2023,2,11
CI 0401,2023-02-12,2023,2,12
CI 0402,2023-02-13,2023,2,13
CI 0403,2023-02-14,2023,2,14
CI 0404,2023-02-15,2023,2,15
CI 0405,2023-02-16,2023,2,16
CI 0406,2023-02-17,2023,2,17
CI 0407,2023-02-18,2023,2,18
CI 0408,2023-02-20,2023,2,20
CI 0409,2023-02-21,2023,2,21
CI 0410,2023-02-22,2023,2,22
CI 0411,2023-02-23,2023,2,23
CI 0412,2023-02-24,2023,2,24
CI 0413,2023-02-25,2023,2,25
CI 0414,2023-02-26,2023,2,26
CI 0415,2023-02-27,2023,2,27
CI 0416,2023-02-28,2023,2,28
CI 0417,2023-03-01,2023,3,1
CI 0418,2023-03-02,2023,3,2
CI 0419,2023-03-03,2023,3,3
CI 0420,2023-03-04,2023,3,4
CI 0421,2023-03-05,2023,3,5
CI 0422,2023-03-06,2023,3,6
CI 0423,2023-03-07,2023,3,7
CI 0424,2023-03-08,2023,3,8
CI 0425,2023-03-09,2023,3,9
CI 0426,2023-03-10,2023,3,10
CI 0427,2023-03-11,2023,3,11
CI 0428,2023-03-12,2023,3,12
CI 0429,2023-03-13,2023,3,13
CI 0430,2023-03-14,2023,3,14
CI 0431,2023-03-15,2023,3,15
CI 0432,2023-03-16,2023,3,16
CI 0433,2023-03-17,2023,3,17
CI 0434,2023-03-18,2023,3,18
CI 0435,2023-03-19,2023,3,19
CI 0436,2023-03-20,2023,3,20
CI 0437,2023-03-21,2023,3,21
CI 0438,2023-03-22,2023,3,22
CI 0439,2023-03-23,2023,3,23
CI 0440,2023-03-24,2023,3,24
CI 0441,2023-03-25,2023,3,25
CI 0442,2023-03-26,2023,3,26
CI 0443,2023-03-27,2023,3,27
CI 0444,2023-03-28,2023,3,28
CI 0445,2023-03-29,2023,3,29
CI 0446,2023-03-30,2023,3,30
CI 0447,2023-03-31,2023,3,31
CI 0448,2023-04-01,2023,4,1
CI 0449,2023-04-02,2023,4,2
CI 0450,2023-04-03,2023,4,3
CI 0451,2023-04-04,2023,4,4
CI 0452,2023-04-05,2023,4,5
CI 0453,2023-04-06,2023,4,6
CI 0454,2023-04-07,2023,4,7
CI 0455,2023-04-08,2023,4,8
CI 0456,2023-04-09,2023,4,9
CI 0457,2023-04-10,2023,4,10
CI 0458,2023-04-11,2023,4,11
CI 0459,2023-04-12,2023,4,12
CI 0460,2023-04-13,2023,4,13
CI 0461,2023-04-14,2023,4,14
CI 0462,2023-04-15,2023,4,15
CI 0463,2023-04-16,2023,4,16
CI 0464,2023-04-17,2023,4,17
CI 0465,2023-04-18,2023,4,18
CI 0466,2023-04-19,2023,4,19
CI 0467,2023-04-20,2023,4,20
CI 0468,2023-04-21,2023,4,21
CI 0469,2023-04-22,2023,4,22
CI 0470,2023-04-23,2023,4,23
CI 0471,2023-04-24,2023,4,24
CI 0472,2023-04-25,2023,4,25
CI 0473,2023-04-27,2023,4,27
CI 0474,2023-04-28,2023,4,28
CI 0475,2023-04-29,2023,4,29
CI 0476,2023-04-30,2023,4,30
CI 0477,2023-05-01,2023,5,1
CI 0478,2023-05-02,2023,5,2
CI 0479,2023-05-03,2023,5,3
CI 0480,2023-05-04,2023,5,4
CI 0481,2023-05-05,2023,5,5
CI 0482,2023-05-06,2023,5,6
CI 0483,2023-05-07,2023,5,7
CI 0484,2023-05-08,2023,5,8
CI 0485,2023-05-09,2023,5,9
CI 0486,2023-05-10,2023,5,10
CI 0487,2023-05-11,2023,5,11
CI 0488,2023-05-12,2023,5,12
CI 0489,2023-05-13,2023,5,13
CI 0490,2023-05-14,2023,5,14
CI 0491,2023-05-15,2023,5,15
CI 0492,2023-05-16,2023,5,16
CI 0493,2023-05-17,2023,5,17
CI 0494,2023-05-18,2023,5,18
CI 0495,2023-05-19,2023,5,19
CI 0496,2023-05-20,2023,5,20
CI 0497,2023-05-21,2023,5,21
CI 0498,2023-05-22,2023,5,22
CI 0499,2023-05-23,2023,5,23
CI 0500,2023-05-24,2023,5,24
CI 0501,2023-05-25,2023,5,25
CI 0502,2023-05-26,2023,5,26
CI 0503,2023-05-27,2023,5,27
CI 0504,2023-05-28,2023,5,28
CI 0505,2023-05-29,2023,5,29
CI 0506,2023-05-30,2023,5,30
CI 0507,2023-05-31,2023,5,31
CI 0508,2023-06-01,2023,6,1
CI 0509,2023-06-02,2023,6,2
CI 0510,2023-06-03,2023,6,3
CI 0511,2023-06-04,2023,6,4
CI 0512,2023-06-05,2023,6,5
CI 0513,2023-06-06,2023,6,6
CI 0514,2023-06-07,2023,6,7
CI 0515,2023-06-08,2023,6,8
CI 0516,2023-06-09,2023,6,9
CI 0517,2023-06-10,2023,6,10
CI 0518,2023-06-11,2023,6,11
CI 0519,2023-06-12,2023,6,12
CI 0520,2023-06-13,2023,6,13
CI 0521,2023-06-14,2023,6,14
CI 0522,2023-06-15,2023,6,15
CI 0523,2023-06-16,2023,6,16
CI 0524,2023-06-17,2023,6,17
CI 0525,2023-06-18,2023,6,18
CI 0526,2023-06-19,2023,6,19
CI 0527,2023-06-20,2023,6,20
CI 0528,2023-06-21,2023,6,21
CI 0529,2023-06-22,2023,6,22
CI 0530,2023-06-23,2023,6,23
CI 0531,2023-06-24,2023,6,24
CI 0532,2023-06-25,2023,6,25
CI 0533,2023-06-26,2023,6,26
CI 0534,2023-06-27,2023,6,27
CI 0535,2023-06-28,2023,6,28
CI 0536,2023-06-29,2023,6,29
CI 0537,2023-06-30,2023,6,30
CI 0538,2023-07-01,2023,7,1
CI 0539,2023-07-02,2023,7,2
CI 0540,2023-07-03,2023,7,3
CI 0541,2023-07-04,2023,7,4
CI 0542,2023-07-05,2023,7,5
CI 0543,2023-07-06,2023,7,6
CI 0544,2023-07-07,2023,7,7
CI 0545,2023-07-08,2023,7,8
CI 0546,2023-07-09,2023,7,9
CI 0547,2023-07-10,2023,7,10
CI 0548,2023-07-11,2023,7,11
CI 0549,2023-07-12,2023,7,12
CI 0550,2023-07-13,2023,7,13
CI 0551,2023-07-14,2023,7,14
CI 0552,2023-07-15,2023,7,15
CI 0553,2023-07-16,2023,7,16
CI 0554,2023-07-17,2023,7,17
CI 0555,2023-07-18,2023,7,18
CI 0556,2023-07-19,2023,7,19
CI 0557,2023-07-20,2023,7,20
CI 0558,2023-07-21,2023,7,21
CI 0559,2023-07-22,2023,7,22
CI 0560,2023-07-23,2023,7,23
CI 0561,2023-07-24,2023,7,24
CI 0562,2023-07-25,2023,7,25
CI 0563,2023-07-26,2023,7,26
CI 0564,2023-07-27,2023,7,27
CI 0565,2023-07-28,2023,7,28
CI 0566,2023-07-29,2023,7,29
CI 0567,2023-07-30,2023,7,30
CI 0568,2023-07-31,2023,7,31
CI 0569,2023-08-01,2023,8,1
CI 0570,2023-08-02,2023,8,2
CI 0571,2023-08-03,2023,8,3
CI 0572,2023-08-04,2023,8,4
CI 0573,2023-08-05,2023,8,5
CI 0574,2023-08-06,2023,8,6
CI 0575,2023-08-07,2023,8,7
CI 0576,2023-08-08,2023,8,8
CI 0577,2023-08-09,2023,8,9
CI 0578,2023-08-10,2023,8,10
CI 0579,2023-08-11,2023,8,11
CI 0580,2023-08-12,2023,8,12
CI 0581,2023-08-13,2023,8,13
CI 0582,2023-08-14,2023,8,14
CI 0583,2023-08-15,2023,8,15
CI 0584,2023-08-17,2023,8,17
CI 0585,2023-08-18,2023,8,18
CI 0586,2023-08-19,2023,8,19
CI 0587,2023-08-20,2023,8,20
CI 0588,2023-08-21,2023,8,21
CI 0589,2023-08-22,2023,8,22
CI 0590,2023-08-23,2023,8,23
CI 0591,2023-08-24,2023,8,24
CI 0592,2023-08-25,2023,8,25
CI 0593,2023-08-26,2023,8,26
CI 0594,2023-08-27,2023,8,27
CI 0595,2023-08-28,2023,8,28
CI 0596,2023-08-29,2023,8,29
CI 0597,2023-08-30,2023,8,30
CI 0598,2023-08-31,2023,8,31
CI 0599,2023-09-01,2023,9,1
CI 0600,2023-09-02,2023,9,2
CI 0601,2023-09-03,2023,9,3
CI 0602,2023-09-04,2023,9,4
CI 0603,2023-09-05,2023,9,5
CI 0604,2023-09-06,2023,9,6
CI 0605,2023-09-07,2023,9,7
CI 0606,2023-09-08,2023,9,8
CI 0607,2023-09-09,2023,9,9
CI 0608,2023-09-10,2023,9,10
CI 0609,2023-09-11,2023,9,11
CI 0610,2023-09-12,2023,9,12
CI 0611,2023-09-13,2023,9,13
CI 0612,2023-09-14,2023,9,14
CI 0613,2023-09-15,2023,9,15
CI 0614,2023-09-16,2023,9,16
CI 0615,2023-09-17,2023,9,17
CI 0616,2023-09-18,2023,9,18
CI 0617,2023-09-19,2023,9,19
CI 0618,2023-09-20,2023,9,20
CI 0619,2023-09-21,2023,9,21
CI 0620,2023-09-22,2023,9,22
CI 0621,2023-09-23,2023,9,23
CI 0622,2023-09-24,2023,9,24
CI 0623,2023-09-25,2023,9,25
CI 0624,2023-09-26,2023,9,26
CI 0625,2023-09-27,2023,9,27
CI 0626,2023-09-28,2023,9,28
CI 0627,2023-09-29,2023,9,29
CI 0628,2023-09-30,2023,9,30
CI 0629,2023-10-01,2023,10,1
CI 0630,2023-10-02,2023,10,2
CI 0631,2023-10-03,2023,10,3
CI 0632,2023-10-04,2023,10,4
CI 0633,2023-10-05,2023,10,5
CI 0634,2023-10-06,2023,10,6
CI 0635,2023-10-07,2023,10,7
CI 0636,2023-10-08,2023,10,8
CI 0637,2023-10-09,2023,10,9
CI 0638,2023-10-10,2023,10,10
CI 0639,2023-10-11,2023,10,11
CI 0640,2023-10-12,2023,10,12
CI 0641,2023-10-13,2023,10,13
CI 0642,2023-10-14,2023,10,14
CI 0643,2023-10-15,2023,10,15
CI 0644,2023-10-16,2023,10,16
CI 0645,2023-10-17,2023,10,17
CI 0646,2023-10-18,2023,10,18
CI 0647,2023-10-19,2023,10,19
CI 0648,2023-10-20,2023,10,20
CI 0649,2023-10-21,2023,10,21
CI 0650,2023-10-22,2023,10,22
CI 0651,2023-10-23,2023,10,23
CI 0652,2023-10-25,2023,10,25
CI 0653,2023-10-26,2023,10,26
CI 0654,2023-10-27,2023,10,27
CI 0655,2023-10-28,2023,10,28
CI 0656,2023-10-29,2023,10,29
CI 0657,2023-10-30,2023,10,30
CI 0658,2023-10-31,2023,10,31
CI 0659,2023-11-01,2023,11,1
CI 0660,2023-11-02,2023,11,2
CI 0661,2023-11-03,2023,11,3
CI 0662,2023-11-04,2023,11,4
CI 0663,2023-11-05,2023,11,5
CI 0664,2023-11-06,2023,11,6
CI 0665,2023-11-07,2023,11,7
CI 0666,2023-11-08,2023,11,8
CI 0667,2023-11-09,2023,11,9
CI 0668,2023-11-11,2023,11,11
CI 0669,2023-11-12,2023,11,12
CI 0670,2023-11-13,2023,11,13
CI 0671,2023-11-14,2023,11,14
CI 0672,2023-11-15,2023,11,15
CI 0673,2023-11-16,2023,11,16
CI 0674,2023-11-17,2023,11,17
CI 0675,2023-11-18,2023,11,18
CI 0676,2023-11-19,2023,11,19
CI 0677,2023-11-20,2023,11,20
CI 0678,2023-11-21,2023,11,21
CI 0679,2023-11-22,2023,11,22
CI 0680,2023-11-23,2023,11,23
CI 0681,2023-11-24,2023,11,24
CI 0682,2023-11-26,2023,11,26
CI 0683,2023-11-27,2023,11,27
CI 0684,2023-11-28,2023,11,28
CI 0685,2023-11-29,2023,11,29
CI 0686,2023-11-30,2023,11,30
CI 0687,2023-12-01,2023,12,1
CI 0688,2023-12-02,2023,12,2
CI 0689,2023-12-03,2023,12,3
CI 0690,2023-12-04,2023,12,4
CI 0691,2023-12-05,2023,12,5
CI 0692,2023-12-06,2023,12,6
CI 0693,2023-12-07,2023,12,7
CI 0694,2023-12-08,2023,12,8
CI 0695,2023-12-09,2023,12,9
CI 0696,2023-12-10,2023,12,10
CI 0697,2023-12-11,2023,12,11
CI 0698,2023-12-12,2023,12,12
CI 0699,2023-12-13,2023,12,13
CI 0700,2023-12-14,2023,12,14
